Reg Address,Data
17428,0
17429,0
17430,0
17431,0
17432,0
17433,0
17434,0
17435,0
17436,0
17437,0
17438,0
17439,0
17440,0
17441,0
17442,0
17443,0
17444,0
17445,0
17446,0
17447,0
17448,0
17449,0
17450,0
17451,0
17452,0
17453,0
17454,0
17455,0
17456,0
17457,0
17458,0
17459,0
17460,0
17461,0
17462,0
17463,0
17464,0
17465,0
17466,0
17467,0
17468,0
17469,0
17470,0
17471,0
17472,0
17473,0
17474,0
17475,0
17476,0
17477,0
17478,0
17479,0
17480,0
17481,0
17482,0
17483,0
17484,0
17485,0
17486,0
17487,0
17488,0
17489,0
17490,0
17491,0
17492,0
17493,0
17494,0
17495,0
17496,0
17497,0
17498,0
17499,0
17500,0
17501,0
17502,0
17503,0
17504,0
17505,0
17506,0
17507,0
17508,0
17509,0
17510,0
17511,0
17512,0
17513,0
17514,0
17515,0
17516,0
17517,0
17518,0
17519,0
17520,0
17521,0
17522,0
17523,0
17524,0
17525,0
17526,0
17527,0
17528,0
17529,0
17530,0
17531,0
17532,0
17533,0
17534,0
17535,0
17536,0
17537,0
17538,0
17539,0
17540,0
17541,0
17542,0
17543,0
17544,0
17545,0
17546,0
17547,0
17548,0
17549,0
17550,0
17551,0
17552,0
17553,0
17554,0
17555,0
17556,0
17557,0
17558,0
17559,0
17560,0
17561,0
17562,0
17563,0
17564,0
17565,0
17566,0
17567,0
17568,0
17569,0
17570,0
17571,0
17572,0
17573,0
17574,0
17575,0
17576,0
17577,0
17578,0
17579,0
17580,0
17581,0
17582,0
17583,0
17584,0
17585,0
17586,0
17587,0
17588,0
17589,0
17590,0
17591,0
17592,0
17593,0
17594,0
17595,0
17596,0
17597,0
17598,0
17599,0
17600,0
17601,0
17602,0
17603,0
17604,0
17605,0
17606,0
17607,0
17608,0
17609,0
17610,0
17611,0
17612,0
17613,0
17614,0
17615,0
17616,0
17617,0
17618,0
17619,0
17620,0
17621,0
17622,0
17623,0
17624,0
17625,0
17626,0
17627,0
17628,0
17629,0
17630,0
17631,0
17632,0
17633,0
17634,0
17635,0
17636,0
17637,0
17638,0
17639,0
17640,0
17641,0
17642,0
17643,0
17644,0
17645,0
17646,0
17647,0
17648,0
17649,0
17650,0
17651,0
17652,0
17653,0
17654,0
17655,0
17656,0
17657,0
17658,0
17659,0
17660,0
17661,0
17662,0
17663,0
17664,0
17665,0
17666,0
17667,0
17668,0
17669,0
17670,0
17671,0
17672,0
17673,0
17674,0
17675,0
17676,0
17677,0
17678,0
17679,0
17680,0
17681,0
17682,0
17683,0
17684,0
17685,0
17686,0
17687,0
17688,0
17689,0
17690,0
17691,0
17692,0
17693,0
17694,0
17695,0
17696,0
17697,0
17698,0
17699,0
17700,0
17701,0
17702,0
17703,0
17704,0
17705,0
17706,0
17707,0
17708,0
17709,0
17710,0
17711,0
17712,0
17713,0
17714,0
17715,0
17716,0
17717,0
17718,0
17719,0
17720,0
17721,0
17722,0
17723,0
17724,0
17725,0
17726,0
17727,0
17728,0
17729,0
17730,0
17731,0
17732,0
17733,0
17734,0
17735,0
17736,0
17737,0
17738,0
17739,0
17740,0
17741,0
17742,0
17743,0
17744,0
17745,0
17746,0
17747,0
17748,0
17749,0
17750,0
17751,0
17752,0
17753,0
17754,0
17755,0
17756,0
17757,0
17758,0
17759,0
17760,0
17761,0
17762,0
17763,0
17764,0
17765,0
17766,0
17767,0
17768,0
17769,0
17770,0
17771,0
17772,0
17773,0
17774,0
17775,0
17776,0
17777,0
17778,0
17779,0
17780,0
17781,0
17782,0
17783,0
17784,0
17785,0
17786,0
17787,0
17788,0
17789,0
17790,0
17791,0
17792,0
17793,0
17794,0
17795,0
17796,0
17797,0
17798,0
17799,0
17800,0
17801,0
17802,0
17803,0
17804,0
17805,0
17806,0
17807,0
17808,0
17809,0
17810,0
17811,0
17812,0
17813,0
17814,0
17815,0
17816,0
17817,0
17818,0
17819,0
17820,0
17821,0
17822,0
17823,0
17824,0
17825,1
17826,257
17827,257
